-143.151123,-86.394203,-143.151123,-86.394203,-143.151123,-86.394203,-143.151123,-86.394203,-143.151123,-86.394203,-143.151123,-86.394203,-143.151123,-86.394203,-143.151123,-86.394203,-143.151123,-86.394203,-143.151123,-86.394203,Cutboard
-143.151123,-86.394203,-143.151123,-86.394203,-143.151123,-86.394203,-143.151123,-85.540771,-143.151123,-53.45739,-143.151123,6.286242,-131.180267,60.594162,-74.968033,77.974617,-15.033234,80.471939,20.30644,80.785057,Table
20.30644,134.338928,20.30644,134.485901,20.30644,134.485901,20.30644,115.141457,20.30644,116.684624,20.30644,164.78656,20.30644,224.789505,20.30644,284.793213,17.141298,344.579285,16.445637,369.258057,Cabinet
20.30644,284.793213,17.141298,344.579285,16.445637,369.258057,16.445637,369.258057,16.445637,349.913666,16.445637,293.331818,16.445637,233.321365,16.445637,202.209488,20.756857,202.692764,21.235739,205.041351,Table
21.235739,205.041351,21.235739,205.041351,21.095722,204.219635,19.559273,172.696259,19.342443,155.651276,19.342443,153.517792,19.342443,152.226624,19.342443,189.935516,19.342443,249.938278,20.375694,272.252502,Table
-78.427574,251.048676,-89.36866,192.369202,-90.882385,132.390152,-91.088959,71.855431,-91.116501,11.852356,-91.120102,-43.015446,-91.120216,-45.927715,-115.442596,-45.927715,-143.142792,-45.927715,-143.142792,-45.927715,Cutboard
-89.36866,192.369202,-90.882385,132.390152,-91.088959,71.855431,-91.116501,11.852356,-91.120102,-43.015446,-91.120216,-45.927715,-115.442596,-45.927715,-143.142792,-45.927715,-143.142792,-45.927715,-143.142792,-45.927715,Cutboard
-143.142792,-45.927715,-143.142792,-45.927715,-143.142792,-45.927715,-143.142792,-45.927715,-143.142792,-45.927715,-143.142792,-45.927715,-143.142792,-45.927715,-143.142792,-45.927715,-143.142792,-45.927715,-143.142792,-45.927715,Cutboard
-143.142792,-45.927715,-143.142792,-45.927715,-143.142792,-45.927715,-143.142792,-45.927715,-143.142792,-38.003132,-143.142792,10.217889,-114.052681,53.974937,-55.008801,63.308334,4.97588,64.593781,20.306505,64.735611,Table
4.97588,64.593781,20.306505,64.735611,20.306505,64.735611,20.306505,72.558617,20.306505,120.660034,20.306505,180.662949,20.306505,240.665512,20.306505,300.674561,15.502436,360.376678,14.732429,369.313873,Cabinet
20.306505,180.662949,20.306505,240.665512,20.306505,300.674561,15.502436,360.376678,14.732429,369.313873,14.732429,369.313873,14.732429,369.171631,14.732429,342.290131,14.732429,283.388947,20.362881,238.444199,Table
-77.955566,129.586746,-77.955566,95.023743,-77.955566,35.082394,-77.955566,-24.920769,-67.675941,-81.863457,-13.316023,-102.441032,-5.029634,-103.576973,-5.029634,-86.640038,2.793522,-86.112312,20.306427,-86.112312,Table
20.306427,-86.112312,20.306427,-86.112312,3.237833,-86.112312,-52.28632,-86.112312,-112.280319,-86.366592,-143.276505,-127.623001,-141.842575,-187.231186,-135.499283,-246.798843,-134.631256,-306.793488,-134.512955,-366.99118,Sender
-134.631256,-306.793488,-134.512955,-366.99118,-134.504837,-380.932648,-134.504837,-377.944763,-133.77475,-338.567535,-89.62072,-307.611725,-29.928785,-302.278503,20.306362,-301.572998,20.306362,-307.973846,20.38096,-354.219513,Table
20.385309,-374.098297,20.385309,-374.098297,20.385309,-359.163452,20.385309,-304.838989,16.675934,-270.971161,-26.123039,-265.740509,-86.114418,-264.708405,-133.316132,-252.854355,-142.192596,-198.20755,-144.404526,-173.522568,Cutboard
20.385309,-374.098297,20.385309,-374.098297,20.385309,-359.163452,20.385309,-304.838989,16.675934,-270.971161,-26.123039,-265.740509,-86.114418,-264.708405,-133.316132,-252.854355,-142.192596,-198.20755,-144.404526,-173.522568,Cutboard
16.675934,-270.971161,-26.123039,-265.740509,-86.114418,-264.708405,-133.316132,-252.854355,-142.192596,-198.20755,-144.404526,-173.522568,-144.404526,-173.522568,-144.404526,-173.522568,-144.404526,-173.522568,-144.404526,-173.522568,Cutboard
-144.404526,-173.522568,-144.404526,-173.522568,-144.404526,-173.522568,-144.404526,-173.522568,-144.404526,-173.522568,-144.404526,-173.522568,-144.404526,-177.504959,-140.116776,-213.521759,-139.919815,-216.97493,-142.093094,-216.97493,Cutboard
-144.404526,-173.522568,-144.404526,-173.522568,-144.404526,-173.522568,-144.404526,-173.522568,-144.404526,-173.522568,-144.404526,-177.504959,-140.116776,-213.521759,-139.919815,-216.97493,-142.093094,-216.97493,-142.093094,-216.97493,Cutboard
-142.093094,-216.97493,-142.093094,-216.97493,-142.093094,-216.97493,-142.093094,-216.97493,-142.093094,-216.97493,-142.093094,-216.97493,-142.093094,-216.97493,-142.093094,-216.97493,-142.093094,-216.97493,-142.093094,-216.97493,Cutboard
-142.093094,-216.97493,-142.093094,-216.97493,-142.093094,-213.988007,-142.093094,-174.385101,-125.98938,-118.155502,-84.307373,-93.305733,-72.630234,-42.221043,-70.447029,17.728893,-31.391891,56.913868,20.318666,64.112068,Table
-84.307373,-93.305733,-72.630234,-42.221043,-70.447029,17.728893,-31.391891,56.913868,20.318666,64.112068,14.705661,63.475372,14.705661,58.607967,14.705661,17.410816,14.705661,-42.912979,20.004993,-91.854073,Unknown
-41.886795,-12.589622,-41.886795,-12.589622,-41.886795,-21.977158,-41.886795,-71.847427,-41.886795,-102.959106,-61.23143,-102.959106,-112.678223,-102.959106,-116.808937,-89.799362,-143.050781,-64.340668,-143.163528,-60.78677,Cutboard
-41.886795,-12.589622,-41.886795,-21.977158,-41.886795,-71.847427,-41.886795,-102.959106,-61.23143,-102.959106,-112.678223,-102.959106,-116.808937,-89.799362,-143.050781,-64.340668,-143.163528,-60.78677,-143.163528,-60.78677,Cutboard
-143.163528,-60.78677,-143.163528,-60.78677,-143.163528,-60.78677,-143.163528,-60.78677,-143.163528,-60.78677,-143.163528,-60.78677,-143.163528,-60.78677,-143.163528,-60.78677,-143.163528,-60.78677,-143.163528,-60.78677,Cutboard
-143.163528,-60.78677,-143.163528,-60.78677,-143.163528,-60.78677,-143.163528,-60.78677,-143.163528,-60.78677,-143.163528,-43.716694,-142.423355,11.762772,-100.904198,44.76289,-41.314049,50.898346,18.682617,51.737877,Table
15.585474,57.055931,15.585474,98.997536,15.585474,159.000854,15.585474,219.003662,15.585474,276.120331,15.585474,284.15329,15.585474,317.153748,15.585474,318.555115,15.585474,346.006805,19.378672,359.970612,Table
19.378668,306.875763,19.378668,246.872849,19.378668,186.87001,19.378668,126.866356,19.378668,66.864006,19.378668,6.86172,16.720156,-45.682533,-28.973852,-62.342594,-88.876022,-65.368301,-143.090073,-65.776329,Cutboard
19.378668,246.872849,19.378668,186.87001,19.378668,126.866356,19.378668,66.864006,19.378668,6.86172,16.720156,-45.682533,-28.973852,-62.342594,-88.876022,-65.368301,-143.090073,-65.776329,-143.090073,-65.776329,Cutboard
-143.090073,-65.776329,-143.090073,-65.776329,-143.090073,-65.776329,-143.090073,-65.776329,-143.090073,-65.776329,-143.090073,-65.776329,-143.090073,-65.776329,-143.090073,-65.776329,-143.090073,-65.776329,-143.090073,-65.776329,Cutboard
-143.090073,-65.776329,-143.090073,-65.776329,-143.090073,-65.776329,-143.090073,-65.776329,-143.090073,-65.776329,-143.090073,-65.776329,-136.6884,-65.776329,-90.491974,-65.776329,-30.489574,-65.776329,20.305969,-65.776329,Table
20.306528,-65.776329,20.306528,-65.776329,20.306528,-65.776329,20.306528,-65.776329,20.306528,-65.776329,20.306528,-65.776329,20.306528,-65.776329,20.306528,-73.599518,20.306528,-121.700905,20.381027,-174.714264,Table
20.306528,-121.700905,20.381027,-174.714264,20.383459,-184.175262,20.383459,-182.752869,20.383459,-148.188766,20.383459,-89.923248,-9.193228,-70.748207,-68.83519,-66.297211,-128.834335,-65.686623,-143.086334,-65.643181,Cutboard
20.306528,-121.700905,20.381027,-174.714264,20.383459,-184.175262,20.383459,-182.752869,20.383459,-148.188766,20.383459,-89.923248,-9.193228,-70.748207,-68.83519,-66.297211,-128.834335,-65.686623,-143.086334,-65.643181,Cutboard
-143.086334,-65.643181,-143.086334,-65.643181,-143.086334,-65.643181,-143.086334,-65.643181,-143.086334,-65.643181,-143.086334,-65.643181,-143.086334,-65.643181,-143.086334,-65.643181,-143.086334,-65.643181,-143.086334,-65.643181,Cutboard
-143.086334,-65.643181,-143.086334,-65.643181,-143.086334,-65.643181,-143.086334,-65.643181,-143.086334,-46.299217,-143.086334,10.281666,-133.148819,37.133255,-81.484375,42.366901,-21.489481,43.239571,20.284765,43.347458,Table
20.284765,43.347458,20.284765,43.347458,20.284765,43.347458,20.284765,41.213863,20.284765,4.089674,20.284765,-55.913364,20.284765,-115.916481,20.284765,-178.395844,20.284765,-235.169861,20.384733,-273.48761,Table
20.384733,-273.48761,20.385258,-280.383148,20.385258,-280.383148,20.385258,-261.038788,20.385258,-204.457108,20.385258,-144.454361,18.881071,-92.93309,-22.338163,-78.458633,-82.251007,-75.589706,-142.263977,-75.198677,Cutboard
20.385258,-280.383148,20.385258,-280.383148,20.385258,-261.038788,20.385258,-204.457108,20.385258,-144.454361,18.881071,-92.93309,-22.338163,-78.458633,-82.251007,-75.589706,-142.263977,-75.198677,-143.093201,-75.175293,Cutboard
-143.093201,-75.175293,-143.093201,-75.175293,-143.093201,-75.175293,-143.093201,-75.175293,-143.093201,-75.175293,-143.093201,-75.175293,-143.093201,-75.175293,-143.093201,-75.175293,-143.093201,-75.175293,-143.093201,-75.175293,Cutboard
-143.093201,-75.175293,-143.093201,-75.175293,-143.093201,-75.175293,-143.093201,-75.175293,-143.093201,-72.188332,-143.093201,-32.583965,-140.416962,26.842846,-91.437546,53.824856,-31.639986,58.163086,20.219543,58.744713,Table
-91.437546,53.824856,-31.639986,58.163086,20.219543,58.744713,20.219543,58.744713,20.219543,62.727341,20.219543,104.669312,20.219543,164.672714,20.219543,225.385834,20.219543,285.393768,16.868263,345.165619,Cabinet
20.219543,225.385834,20.219543,285.393768,16.868263,345.165619,16.129421,369.306396,16.129421,367.172882,16.129421,330.049744,16.129421,269.318329,16.129421,209.316208,16.129421,149.226669,16.129421,90.903107,Unknown
16.129421,330.049744,16.129421,269.318329,16.129421,209.316208,16.129421,149.226669,16.129421,90.903107,16.129423,96.18055,16.129423,96.18055,16.129423,96.18055,16.129423,93.19352,16.129423,57.326427,Unknown
16.129421,90.903107,16.129423,96.18055,16.129423,96.18055,16.129423,96.18055,16.129423,93.19352,16.129423,57.326427,16.129423,53.89465,16.129423,56.881657,16.129423,85.401436,20.350216,89.946907,Table
-50.071487,41.103874,-50.071487,41.103874,-50.071487,41.103874,-50.071487,41.103874,-50.071487,41.103874,-50.071487,41.103874,-50.071487,38.116917,-50.071487,-1.486704,-44.361572,-59.246338,8.177411,-82.039719,Table
7.406195,-84.71656,-42.304947,-95.042221,-62.873177,-150.018188,-65.12101,-177.702499,-65.12101,-177.702499,-65.12101,-178.555939,-65.12101,-210.559952,-65.12101,-270.29715,-65.12101,-330.300171,-65.12101,-380.38269,Sender
-65.12101,-312.602905,-65.12101,-312.602905,-65.12101,-310.46933,-65.12101,-273.335632,-65.12101,-216.416702,-65.12101,-212.088623,-65.12101,-227.023285,-65.12101,-281.356201,-38.594395,-329.441559,20.034439,-340.592194,Unknown
-65.12101,-212.088623,-65.12101,-227.023285,-65.12101,-281.356201,-38.594395,-329.441559,20.034439,-340.592194,20.33144,-341.412018,20.189209,-341.412018,-6.693432,-341.412018,-65.595985,-341.412018,-96.548508,-357.438141,Sender
